13,0
22,0
34,0
85,0
87,0
93,0
106,0
143,2
183,0
237,0
274,0
281,0
284,0
298,0
303,0
354,0
374,0
380,0
392,0
405,0
453,0
503,0
508,2
561,0
573,0
575,0
584,0
591,0
614,0
700,0
701,0
724,0
864,0
974,0
1016,0
1018,0
1072,0
1153,0
1182,0
1195,0
1267,2
1268,2
1293,0
1310,0
1319,0
1320,0
1324,0
1329,0
1346,0
1410,0
1458,2
1504,0
1530,2
1568,0
1604,0
1632,0
1724,0
1733,0
1734,0
1739,0
1770,0
1865,2
1904,0
1943,0
1955,0
1976,2
2006,2
2008,2
2049,2
2051,2
2062,2
2071,0
2086,0
2112,0
2121,0
2138,0
2154,0
2174,0
2189,0
2226,0
2248,0
2251,0
2263,0
2315,0
2370,0
2381,0
2482,2
2490,2
2491,2
2493,2
2499,2
2502,2
2519,0
2551,0
2579,0
2622,0
2623,0
2676,0
2683,0
2692,0
