3,2
23,2
25,2
63,0
82,0
117,0
132,2
134,2
181,2
192,0
245,2
251,2
299,0
334,0
342,0
343,0
361,0
420,2
422,2
436,2
483,0
491,0
522,0
562,2
594,0
610,0
627,0
650,0
764,2
839,2
885,0
934,0
938,0
956,2
996,2
1019,2
1061,2
1100,0
1130,0
1169,0
1178,0
1190,2
1228,0
1234,2
1245,2
1251,2
1271,0
1320,0
1343,0
1449,0
1458,0
1465,0
1479,0
1559,0
1572,0
1573,0
1603,0
1640,2
1649,2
1668,2
1684,2
1687,2
1710,0
1726,0
1735,0
1850,2
1867,2
1895,2
1932,2
1963,0
1984,2
1994,0
2004,0
2036,0
2038,0
2057,2
2107,2
2168,2
2173,2
2211,2
2244,2
2254,2
2271,2
2308,2
2313,2
2314,0
2387,0
2417,0
2429,0
2455,2
2470,2
2476,2
2516,0
2567,0
2576,2
2581,0
2601,0
2643,0
2648,0
2698,0
