51,0
58,0
69,0
124,2
127,2
147,2
190,2
194,2
226,2
254,0
328,2
329,2
360,2
374,0
411,0
527,2
558,0
624,0
666,2
696,2
724,2
726,2
772,0
773,0
812,0
819,0
830,0
895,0
924,0
939,0
974,0
978,0
1005,0
1049,0
1077,0
1089,0
1098,0
1126,0
1169,2
1205,0
1227,0
1270,0
1284,2
1308,2
1360,0
1407,0
1467,0
1471,0
1482,0
1511,0
1513,0
1557,0
1572,0
1601,0
1613,0
1674,0
1745,0
1746,0
1758,0
1765,0
1800,0
1804,0
1822,0
1852,0
1932,2
1944,2
1948,2
1966,2
1987,0
2022,0
2043,0
2106,0
2127,0
2145,0
2161,0
2162,0
2189,0
2190,0
2239,0
2265,2
2292,0
2333,0
2355,0
2370,0
2386,0
2387,0
2412,0
2419,0
2491,0
2511,2
2520,2
2521,2
2530,2
2536,2
2548,0
2623,0
2631,0
2648,0
2658,0
2667,0
