26,0
90,0
131,0
140,0
141,0
162,0
224,0
252,0
259,0
280,0
307,0
331,0
334,0
428,0
439,0
456,0
528,0
534,0
550,2
577,2
580,2
588,0
596,0
598,0
613,0
632,2
638,0
651,0
658,0
696,0
697,0
709,0
724,0
766,0
768,0
864,0
917,0
960,0
1019,0
1027,0
1039,0
1065,0
1077,1
1110,0
1115,0
1145,0
1254,2
1295,0
1298,0
1302,0
1317,0
1322,0
1330,0
1368,0
1411,0
1457,0
1503,0
1542,0
1552,0
1573,0
1575,0
1582,0
1635,0
1643,0
1661,0
1667,0
1672,0
1681,0
1743,0
1756,0
1773,0
1782,0
1847,0
1911,0
1922,0
1986,0
2018,0
2082,0
2104,0
2108,0
2151,0
2166,0
2185,0
2188,0
2212,0
2223,0
2238,0
2288,0
2318,0
2320,0
2324,0
2416,0
2482,0
2499,2
2524,0
2536,0
2567,2
2578,2
2674,0
2682,0
