49,0
82,0
87,0
92,0
108,0
151,0
184,0
220,0
243,0
260,0
280,0
323,0
363,0
457,0
469,0
499,0
521,0
540,0
542,0
553,0
554,0
589,0
630,0
631,0
661,0
695,0
724,0
761,0
773,0
779,0
781,0
788,0
797,0
878,0
894,0
942,0
945,0
988,0
1024,0
1026,0
1037,0
1041,0
1078,0
1079,0
1144,0
1153,0
1165,0
1171,0
1174,0
1253,0
1281,0
1362,0
1418,0
1425,0
1463,0
1470,0
1487,0
1499,0
1503,0
1506,0
1552,0
1559,0
1565,0
1600,0
1602,0
1605,0
1617,0
1641,0
1677,0
1680,0
1701,0
1724,0
1751,0
1763,0
1793,0
1894,0
1916,0
1938,2
1953,0
1968,0
2022,0
2043,0
2085,0
2119,0
2172,0
2267,0
2273,0
2277,0
2307,0
2403,0
2412,2
2415,2
2428,0
2473,0
2482,0
2518,0
2549,0
2570,0
2610,0
2678,0
