9,0
50,0
100,0
105,0
151,0
155,0
165,0
186,0
205,0
248,0
251,0
260,0
296,0
359,0
361,0
365,0
372,0
384,0
420,0
447,0
449,0
453,0
518,0
534,0
540,0
576,0
589,0
657,0
681,0
711,0
745,0
756,0
785,0
796,0
804,0
827,0
845,0
856,2
860,2
899,0
900,0
940,0
983,0
1008,0
1038,0
1070,2
1076,2
1090,2
1108,2
1116,2
1118,2
1197,0
1200,0
1244,0
1257,0
1313,0
1315,0
1380,0
1403,0
1409,0
1435,0
1452,0
1460,0
1468,0
1490,0
1532,0
1626,0
1660,0
1663,0
1694,0
1700,0
1784,0
1807,0
1834,0
1841,0
1901,0
1906,0
1927,0
2025,0
2064,0
2066,0
2070,0
2097,0
2120,0
2136,0
2246,0
2313,0
2314,0
2328,0
2334,0
2375,0
2429,0
2432,0
2468,0
2473,0
2485,0
2623,0
2629,0
2656,0
2681,0
