29,0
155,0
163,0
164,0
165,0
239,0
242,0
243,0
247,0
296,0
313,0
354,2
361,0
398,0
410,0
458,0
466,0
501,0
515,0
521,0
560,0
597,0
620,0
635,0
639,2
689,0
728,2
737,2
752,0
769,0
786,0
842,0
858,0
866,0
922,2
1009,0
1011,0
1054,0
1062,0
1072,0
1090,0
1174,0
1194,0
1209,0
1215,0
1220,0
1285,2
1339,0
1366,0
1380,0
1416,0
1429,0
1502,0
1537,0
1541,1
1547,1
1555,2
1570,2
1572,1
1578,0
1606,0
1620,0
1659,0
1674,0
1726,0
1734,2
1755,0
1812,1
1827,1
1853,2
1889,2
1918,0
1942,0
1957,0
1959,0
1962,0
2015,0
2031,0
2130,0
2132,0
2188,0
2231,0
2234,0
2240,0
2260,0
2263,0
2285,0
2295,2
2318,2
2451,0
2459,0
2461,0
2518,0
2559,0
2584,0
2597,0
2621,0
2626,2
2645,2
2668,0
