69,0
78,0
79,0
84,0
153,0
197,0
201,0
305,0
309,2
337,0
343,0
346,0
361,0
369,0
373,0
385,0
412,0
430,0
462,0
466,0
485,0
505,0
511,0
514,0
561,0
637,0
737,0
753,0
780,0
809,0
819,0
850,0
874,0
915,0
957,0
1005,0
1038,0
1095,0
1139,0
1184,0
1199,0
1211,0
1223,0
1233,0
1237,0
1255,0
1263,0
1275,0
1387,0
1421,0
1462,0
1472,0
1480,0
1492,0
1497,0
1519,0
1541,0
1606,0
1619,0
1640,0
1689,0
1711,0
1723,0
1761,0
1782,0
1791,0
1816,0
1831,2
1832,2
1863,0
1892,0
1899,0
1916,0
1947,0
1972,0
2023,0
2088,0
2094,0
2118,0
2144,2
2149,2
2158,2
2162,2
2169,2
2176,0
2189,0
2226,0
2275,0
2305,2
2327,0
2418,0
2432,0
2481,0
2507,2
2525,2
2545,2
2547,2
2559,0
2573,0
2576,0
